VIN (1-10),County,City,State,Postal Code,Year,Make,Model,Type,Eligibility,Range,MSRP,Vehicle Location,longitude,latitude
5YJSA1E27J,Snohomish,Edmonds,WA,98026,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.335685 47.80372),-122.335685,47.80372
5YJ3E1EB9N,Pierce,Graham,WA,98338,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2953401 47.0763961),-122.2953401,47.0763961
2C4RC1N76N,Snohomish,Snohomish,WA,98296,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.15134 47.8851158),-122.15134,47.8851158
5YJ3E1EB7L,Pierce,Gig Harbor,WA,98332,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,POINT (-122.589645 47.342345),-122.589645,47.342345
1G1FW6S05H,Kitsap,Bremerton,WA,98310,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.611365 47.575195),-122.611365,47.575195
7SAYGDEE8P,Benton,Kennewick,WA,99337,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-119.14533 46.187395),-119.14533,46.187395
5UXTS1C06M,Thurston,Lacey,WA,98503,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,POINT (-122.8285 47.03646),-122.8285,47.03646
1N4BZ0CP6G,King,Seattle,WA,98107,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.37815 47.66866),-122.37815,47.66866
7SAYGAEE2P,Pierce,Tacoma,WA,98422,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.38578 47.28971),-122.38578,47.28971
1G1FX6S07P,King,Seattle,WA,98116,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.38679 47.56484),-122.38679,47.56484
1G1FW6S09H,Skamania,Carson,WA,98610,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-121.8239085 45.7428006),-121.8239085,45.7428006
7SAXCBE51N,Spokane,Spokane,WA,99224,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-117.460225 47.64927),-117.460225,47.64927
1FT6W1EV6P,Chelan,Wenatchee,WA,98801,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-120.32009 47.42255),-120.32009,47.42255
WP0AB2Y13L,King,Seattle,WA,98103,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203,0,POINT (-122.34301 47.659185),-122.34301,47.659185
KNDCR3LF7P,Kitsap,Port Orchard,WA,98367,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,POINT (-122.6847073 47.50524),-122.6847073,47.50524
WA1K2BFZ9P,Grant,Mattawa,WA,99349,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-119.901675 46.7377996),-119.901675,46.7377996
7SAYGDEE9P,King,Burien,WA,98146,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.355145 47.505655),-122.355145,47.505655
KNDCS3LF5P,King,Seattle,WA,98112,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,POINT (-122.30764 47.62523),-122.30764,47.62523
WBA33AG08P,Pierce,Tacoma,WA,98407,2023,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,POINT (-122.5113356 47.2923828),-122.5113356,47.2923828
5YJ3E1EC3M,King,Seattle,WA,98122,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30839 47.610365),-122.30839,47.610365
1N4AZ0CP1F,Pierce,Tacoma,WA,98407,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.5113356 47.2923828),-122.5113356,47.2923828
YV4BR00L8M,King,Seattle,WA,98199,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,POINT (-122.394185 47.639195),-122.394185,47.639195
YV4H600AXP,Snohomish,Everett,WA,98203,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.213105 47.95479),-122.213105,47.95479
2C4RC1S72N,Lewis,Vader,WA,98593,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.954205 46.39965),-122.954205,46.39965
3FMTK2SU7N,Thurston,Tumwater,WA,98512,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.9131017 47.0135926),-122.9131017,47.0135926
1N4AZ0CP9F,Whatcom,Ferndale,WA,98248,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.6011039 48.85324),-122.6011039,48.85324
YV4BR0DM0N,Okanogan,Winthrop,WA,98862,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,POINT (-120.1774093 48.4741766),-120.1774093,48.4741766
1G1FZ6S08K,Snohomish,Snohomish,WA,98296,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.15134 47.8851158),-122.15134,47.8851158
1G1RB6S5XH,Pierce,Buckley,WA,98321,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,POINT (-122.029685 47.161465),-122.029685,47.161465
2C4RC1H75J,Pierce,Tacoma,WA,98421,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,POINT (-122.40594 47.261725),-122.40594,47.261725
5YJ3E1EAXJ,King,Redmond,WA,98053,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.0222799 47.6958998),-122.0222799,47.6958998
1N4BZ0CP0G,Snohomish,Woodway,WA,98020,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.37507 47.80807),-122.37507,47.80807
YV4H60DN7P,Spokane,Spokane,WA,99203,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,POINT (-117.425265 47.635365),-117.425265,47.635365
1N4AZ0CP6E,Clark,Battle Ground,WA,98604,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.53218 45.77945),-122.53218,45.77945
WBAJA9C59J,Snohomish,Mountlake Terrace,WA,98043,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,POINT (-122.30842 47.78416),-122.30842,47.78416
1G1RB6E47E,King,Seattle,WA,98106,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,POINT (-122.356145 47.52104),-122.356145,47.52104
JN1AZ0CP1C,King,Woodinville,WA,98072,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,POINT (-122.151665 47.75855),-122.151665,47.75855
1FADP5CUXD,Clallam,Sequim,WA,98382,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-123.105015 48.08125),-123.105015,48.08125
JTMABABA8P,Whatcom,Bellingham,WA,98229,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.4569227 48.7470973),-122.4569227,48.7470973
5YJ3E1EA6P,King,Seattle,WA,98122,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30839 47.610365),-122.30839,47.610365
7SAYGDEE7P,Pierce,Gig Harbor,WA,98335,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.5835454 47.3234488),-122.5835454,47.3234488
5YJ3E1EA7L,Mason,Belfair,WA,98528,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,POINT (-122.8551647 47.4495785),-122.8551647,47.4495785
1C4JJXP64M,Snohomish,Marysville,WA,98270,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.17673 48.05542),-122.17673,48.05542
7SAXCAE53P,King,Issaquah,WA,98029,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.9993659 47.5484866),-121.9993659,47.5484866
2C4RC1S73P,King,Renton,WA,98057,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.21024 47.4797047),-122.21024,47.4797047
1G1RE6E45D,Snohomish,Everett,WA,98203,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,POINT (-122.213105 47.95479),-122.213105,47.95479
5YJ3E1EB6J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.20264 47.6785),-122.20264,47.6785
5YJSA1E41J,King,Woodinville,WA,98072,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.151665 47.75855),-122.151665,47.75855
5YJ3E1EA6P,King,Bellevue,WA,98005,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16085 47.624515),-122.16085,47.624515
1V2WNPE85P,Pierce,Bonney Lake,WA,98391,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.183805 47.18062),-122.183805,47.18062
5YJ3E1EAXK,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.1873 47.820245),-122.1873,47.820245
1N4AZ1CPXK,Snohomish,Monroe,WA,98272,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-121.972215 47.85674),-121.972215,47.85674
KNDCD3LD6N,Pierce,Spanaway,WA,98387,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,POINT (-122.435115 47.1045),-122.435115,47.1045
5YJ3E1EB8M,King,Enumclaw,WA,98022,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.98953 47.20347),-121.98953,47.20347
WAUUPBFF5G,Whatcom,Blaine,WA,98230,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,POINT (-122.74499 48.99505),-122.74499,48.99505
WBA7J2C36H,Pierce,South Hill,WA,98375,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,POINT (-122.3085456 47.1042426),-122.3085456,47.1042426
5YJ3E1EB7N,Spokane,Spokane,WA,99208,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-117.40725 47.718625),-117.40725,47.718625
