VIN (1-10),County,City,State,Postal Code,Year,Make,Model,Type,Eligibility,Range,MSRP,Vehicle Location,longitude,latitude
5YJ3E1EB4N,Kittitas,Ellensburg,WA,98926,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-120.54513 46.993465),-120.54513,46.993465
7SAYGAEE0P,Pierce,Gig Harbor,WA,98329,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.6657985 47.383359),-122.6657985,47.383359
1N4AZ1CV1M,Skagit,Mount Vernon,WA,98273,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.338975 48.41333),-122.338975,48.41333
7SAYGDEE5P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.209285 47.71124),-122.209285,47.71124
5YJ3E1EB5N,King,Renton,WA,98058,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1298876 47.4451257),-122.1298876,47.4451257
KNDRMDLHXN,Skagit,Mount Vernon,WA,98273,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.338975 48.41333),-122.338975,48.41333
2C4RC1L78J,King,Seattle,WA,98115,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,POINT (-122.3185 47.67949),-122.3185,47.67949
1G1FW6S02H,Clark,Amboy,WA,98601,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.4467982 45.9105287),-122.4467982,45.9105287
KMHM34AC0P,Spokane,Spokane Valley,WA,99037,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-117.19651 47.65942),-117.19651,47.65942
5YJ3E1EA6P,Snohomish,Lynnwood,WA,98087,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2551991 47.8650827),-122.2551991,47.8650827
5YJ3E1EB0M,King,Mercer Island,WA,98040,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
WVGUNPE22M,Skagit,Anacortes,WA,98221,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.615305 48.501275),-122.615305,48.501275
5YJ3E1EB7J,King,Seattle,WA,98122,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.30839 47.610365),-122.30839,47.610365
W1N9M0CB8P,Clark,Vancouver,WA,98682,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.5146473 45.67862),-122.5146473,45.67862
7PDSGABL1N,Snohomish,Mill Creek,WA,98012,2022,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJ3E1EA2P,King,Seattle,WA,98116,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.38679 47.56484),-122.38679,47.56484
1FADP5EU2H,Clark,Vancouver,WA,98664,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,POINT (-122.589388 45.6228731),-122.589388,45.6228731
7SAYGAEE8P,King,Seattle,WA,98105,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.319115 47.66132),-122.319115,47.66132
5YJXCAE27J,King,Sammamish,WA,98075,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.03309 47.58153),-122.03309,47.58153
5YJYGAEE1M,King,Kent,WA,98092,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1820969 47.3198995),-122.1820969,47.3198995
5YJ3E1EB4M,King,Seattle,WA,98107,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.37815 47.66866),-122.37815,47.66866
1N4AZ1CP4J,Chelan,Leavenworth,WA,98826,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,POINT (-120.6619153 47.5970083),-120.6619153,47.5970083
1G1FW6S08P,Thurston,Olympia,WA,98501,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.89692 47.043535),-122.89692,47.043535
KM8S7DA21P,Grant,Moses Lake,WA,98837,2023,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,POINT (-119.2599876 47.1240154),-119.2599876,47.1240154
KNDJX3AE4J,King,Renton,WA,98058,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,POINT (-122.1298876 47.4451257),-122.1298876,47.4451257
1N4BZ1BVXN,Thurston,Olympia,WA,98512,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.9131017 47.0135926),-122.9131017,47.0135926
1G1RD6E41E,Snohomish,Lake Stevens,WA,98258,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,POINT (-122.112265 48.0047),-122.112265,48.0047
5YJ3E1EA8K,Snohomish,Snohomish,WA,98296,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.15134 47.8851158),-122.15134,47.8851158
5YJYGDEE3M,Snohomish,Everett,WA,98203,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.213105 47.95479),-122.213105,47.95479
5YJ3E1EA9M,Snohomish,Arlington,WA,98223,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.12324 48.19485),-122.12324,48.19485
5YJSA1E28L,King,Snoqualmie,WA,98065,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,POINT (-121.8740496 47.5345546),-121.8740496,47.5345546
5YJYGDEEXL,Snohomish,Snohomish,WA,98296,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.15134 47.8851158),-122.15134,47.8851158
5YJ3E1EBXN,King,Seattle,WA,98101,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.335345 47.61079),-122.335345,47.61079
1G1RA6E40F,Snohomish,Monroe,WA,98272,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,POINT (-121.972215 47.85674),-121.972215,47.85674
7SAYGAEE7N,King,Bellevue,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.201905 47.61385),-122.201905,47.61385
1G1FY6S01L,King,Seattle,WA,98104,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,POINT (-122.329075 47.6018),-122.329075,47.6018
1N4AZ1CV5N,King,Snoqualmie,WA,98065,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.8740496 47.5345546),-121.8740496,47.5345546
5YJ3E1EA1L,Pierce,Puyallup,WA,98371,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,POINT (-122.299155 47.19178),-122.299155,47.19178
1V2WNPE82P,Whatcom,Bellingham,WA,98229,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.4569227 48.7470973),-122.4569227,48.7470973
7FCTGAAA1N,King,Sammamish,WA,98074,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.0313266 47.6285782),-122.0313266,47.6285782
7SAYGDEE6P,King,Seattle,WA,98109,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.34848 47.632405),-122.34848,47.632405
5YJSA1E22H,Kitsap,Bainbridge Island,WA,98110,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,POINT (-122.5235781 47.6293323),-122.5235781,47.6293323
5YJ3E1EA6P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.4569227 48.7470973),-122.4569227,48.7470973
KM8KNDAF5P,King,Seattle,WA,98112,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30764 47.62523),-122.30764,47.62523
1N4AZ0CP8E,Snohomish,Everett,WA,98208,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.2247757 47.9156409),-122.2247757,47.9156409
1G1FX6S08H,King,Kirkland,WA,98034,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.209285 47.71124),-122.209285,47.71124
5YJ3E1EB9M,King,Seattle,WA,98106,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.356145 47.52104),-122.356145,47.52104
JM3KKEHAXR,Pierce,Auburn,WA,98092,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,POINT (-122.1820969 47.3198995),-122.1820969,47.3198995
5YJYGDEE0M,Snohomish,Mukilteo,WA,98275,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.299965 47.94171),-122.299965,47.94171
5YJ3E1EB2N,King,Seattle,WA,98115,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3185 47.67949),-122.3185,47.67949
WVGTMPE21M,King,Woodinville,WA,98072,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.151665 47.75855),-122.151665,47.75855
1N4AZ1CP0J,Whatcom,Bellingham,WA,98225,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,POINT (-122.486115 48.761615),-122.486115,48.761615
1FTBW9CK5N,Snohomish,Sultan,WA,98294,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.814825 47.868195),-121.814825,47.868195
1N4AZ1CP0J,Spokane,Valleyford,WA,99036,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,POINT (-117.242025 47.53164),-117.242025,47.53164
7FCTGAAA6P,King,Bellevue,WA,98004,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.201905 47.61385),-122.201905,47.61385
JA4J24A53L,Thurston,Olympia,WA,98501,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,POINT (-122.89692 47.043535),-122.89692,47.043535
1N4AZ0CP4F,Kitsap,Bainbridge Island,WA,98110,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.5235781 47.6293323),-122.5235781,47.6293323
JTMAB3FV5P,Grant,Moses Lake,WA,98837,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,POINT (-119.2599876 47.1240154),-119.2599876,47.1240154
5YJ3E1EA8P,King,Woodinville,WA,98072,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.151665 47.75855),-122.151665,47.75855
WVWKP7AU9G,King,Seattle,WA,98115,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,POINT (-122.3185 47.67949),-122.3185,47.67949
KNDCC3LG8N,Snohomish,Edmonds,WA,98026,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.335685 47.80372),-122.335685,47.80372
1C4RJYE6XN,Pierce,Tacoma,WA,98403,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.460375 47.26455),-122.460375,47.26455
1N4BZ0CP4G,King,Seattle,WA,98115,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.3185 47.67949),-122.3185,47.67949
1G1RA6S50H,Kitsap,Bremerton,WA,98337,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,POINT (-122.635905 47.57097),-122.635905,47.57097
5YJYGAEE5M,King,Mercer Island,WA,98040,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
7SAYGDEE7P,King,Seattle,WA,98104,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.329075 47.6018),-122.329075,47.6018
WB523CF03N,Kittitas,Cle Elum,WA,98922,2022,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-120.938305 47.195355),-120.938305,47.195355
5YJ3E1EA8P,Yakima,Yakima,WA,98902,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-120.524012 46.5973939),-120.524012,46.5973939
1N4BZ0CP9H,Snohomish,Edmonds,WA,98026,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,POINT (-122.335685 47.80372),-122.335685,47.80372
7SAYGDEEXP,Clark,Camas,WA,98607,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.405565 45.59009),-122.405565,45.59009
WVGUNPE21M,King,Seattle,WA,98199,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.394185 47.639195),-122.394185,47.639195
5YJ3E1EB2L,King,Newcastle,WA,98059,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,POINT (-122.15734 47.487175),-122.15734,47.487175
1N4BZ1CP3K,Clallam,Port Angeles,WA,98362,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-123.425565 48.109795),-123.425565,48.109795
5YJ3E1EA7J,King,Seattle,WA,98144,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.30823 47.581975),-122.30823,47.581975
7SAYGAEE8P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.209285 47.71124),-122.209285,47.71124
WA1F2AFY5M,King,Redmond,WA,98052,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,POINT (-122.12302 47.67668),-122.12302,47.67668
SALWV2RY6L,King,Bellevue,WA,98004,2020,LAND ROVER,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-122.201905 47.61385),-122.201905,47.61385
1N4AZ0CP4F,King,Bellevue,WA,98008,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.11832 47.6245),-122.11832,47.6245
5YJ3E1EA0P,King,Vashon,WA,98070,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.46049 47.44873),-122.46049,47.44873
1G1FZ6S02P,Pierce,Tacoma,WA,98406,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.490985 47.26365),-122.490985,47.26365
2C4RC1L74P,Snohomish,Bothell,WA,98012,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.1873 47.820245),-122.1873,47.820245
1C4RJYD60P,Pierce,South Hill,WA,98373,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.2987976 47.13795),-122.2987976,47.13795
5YJYGDEE8M,King,Seattle,WA,98126,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.374105 47.54468),-122.374105,47.54468
JTMEB3FV9N,King,Bellevue,WA,98006,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,POINT (-122.16937 47.571015),-122.16937,47.571015
KM8KNDAF3P,Snohomish,Marysville,WA,98271,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1713847 48.10433),-122.1713847,48.10433
1G1RB6S50H,Whatcom,Bellingham,WA,98226,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,POINT (-122.45493 48.76809),-122.45493,48.76809
5YJ3E1EB4M,King,Bellevue,WA,98005,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16085 47.624515),-122.16085,47.624515
5YJ3E1EB6J,King,Seattle,WA,98109,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.34848 47.632405),-122.34848,47.632405
7PDSGABA4P,King,Issaquah,WA,98029,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.9993659 47.5484866),-121.9993659,47.5484866
7SAYGDEE0P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.209285 47.71124),-122.209285,47.71124
7SAYGDEF0P,Pierce,Lakewood,WA,98499,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.5181098 47.1712579),-122.5181098,47.1712579
1G1FY6S01P,Snohomish,Snohomish,WA,98296,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.15134 47.8851158),-122.15134,47.8851158
YV4H60CZ8N,Thurston,Olympia,WA,98513,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,POINT (-122.817545 46.98876),-122.817545,46.98876
5YJ3E1EAXM,Pierce,Puyallup,WA,98373,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2987976 47.13795),-122.2987976,47.13795
WBY1Z4C50F,King,Seattle,WA,98108,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,POINT (-122.3268963 47.5499519),-122.3268963,47.5499519
5YJSA1E26G,King,Carnation,WA,98014,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,POINT (-121.9105947 47.6483005),-121.9105947,47.6483005
JTDKARFP7K,Whatcom,Bellingham,WA,98225,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.486115 48.761615),-122.486115,48.761615
WB523CF07P,Pierce,Tacoma,WA,98406,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.490985 47.26365),-122.490985,47.26365
7SAYGDEEXN,Snohomish,Everett,WA,98204,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.240535 47.91139),-122.240535,47.91139
